transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,name,hiragana,birth_date,gender,email,phone_number,mobile_number,post_code,address,product_name,brand,category,color,price
202007120007-1,2020-07-12,C-003366,ZENB3,1,154800,2020-07-19,,配達済み,古賀 靖恵,こが やすえ,1994-11-03,女,koga106@example.co.jp,03-8208-9456,080-0102-8316,104-1879,東京都西東京市田無町3-5-21,Zerace-J3-Mod,zerace,ノートPC,Varied,147824.95
202007140001-1,2020-07-14,C-000982,TADB1,2,29940,2020-07-25,,配達済み,串田 和香,くしだ わか,1998-12-07,女,kushida_1115@example.ne.jp,01635-7-1896,050-7803-9481,069-6655,北海道北見市中央三輪1-3-10,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
202007140002-1,2020-07-14,C-001865,ZEDB5,2,357800,2020-07-23,,配達済み,千葉 典子,ちば のりこ,1979-01-01,女,chiba_513@example.jp,0940-33-9711,070-4219-6057,835-8420,福岡県春日市白水ヶ丘2-3-22,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
202007140004-1,2020-07-14,C-002393,INNS7,4,727200,2020-07-23,,配達済み,牧野 壮,まきの たけし,1984-06-09,男,takeshi_makino@example.net,03-9730-5294,050-5121-1214,171-2518,東京都三鷹市大沢4-2-4,Inter-Q5H-Mod,Inter,ノートPC,Varied,177108.55
202007160001-1,2020-07-16,C-000942,ZEDB5,2,357800,2020-07-24,,配達済み,菅野 隆,かんの たかし,1985-02-17,男,takashikanno@example.co.jp,03-6913-7317,070-6163-0371,153-5151,東京都武蔵野市吉祥寺北町3-3-3,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
202007160003-1,2020-07-16,C-001249,VEDB9,1,379400,2020-07-24,,配達済み,小田倉 孝,おだくら たかし,1996-04-02,男,odakura_takashi@example.ne.jp,0475-54-2528,050-7649-5330,267-1056,千葉県市川市鬼高2-1-5,Verge-T9-Mod,verge,デスクトップ,Varied,372790.65
202007170000-1,2020-07-17,C-002054,CANB11,2,579800,2020-07-26,,配達済み,坂本 優子,さかもと ゆうこ,1987-08-25,女,sakamotoyuuko@example.com,022-783-0357,050-1636-1702,984-6429,宮城県仙台市若林区卸町1-1-19,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202007170003-1,2020-07-17,C-003549,VENB9,5,1849000,2020-07-26,,配達済み,西岡 多恵子,にしおか たえこ,1984-07-08,その他・不明,taeko_nishioka@example.jp,045-662-6161,080-6226-2172,228-6513,神奈川県横浜市南区吉野町2-4-509,Verge-U9-Mod,verge,ノートPC,Varied,379232.29
202007180001-1,2020-07-18,C-001611,IKW,3,11343,2020-07-30,,配達済み,浅水 隆,あさみず たかし,1995-09-06,男,takashiasamizu@example.com,06-2785-2677,080-0899-7864,580-3906,大阪府大阪市中央区南久宝寺町2-2-6,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007180002-1,2020-07-18,C-001790,INNB5,5,799000,2020-07-26,,配達済み,山内 亜紀,やまうち あき,1984-11-27,女,yamauchi72@example.ne.jp,03-2972-3178,080-2885-2414,154-4058,東京都港区新橋1-2-3,Inter-Q5-Mod,Inter,ノートPC,Varied,166125.78
202007190000-1,2020-07-19,C-000045,IMW,2,5074,2020-07-29,,配達済み,木田 まさる,きだ まさる,1999-10-13,男,kida_114@example.org,06-4199-0614,070-2523-3270,591-4460,大阪府大阪市中央区伏見町3-5-14,ワイヤレスマウス-Mod,マウス,周辺機器,Varied,2469.81
202007190001-1,2020-07-19,C-000137,CADB5,4,779200,2020-07-23,,配達済み,増田 裕,ますだ ひろし,1995-03-21,男,masuda117@example.ne.jp,03-9388-4367,080-9562-5119,199-0286,東京都北区田端2-3-15,Caps-B3P-Mod,caps,デスクトップ,Varied,186028.05
202007190002-1,2020-07-19,C-000222,CANB5,1,199800,2020-07-29,,配達済み,井上 裕子,いのうえ ゆうこ,1985-09-10,女,inoue_71@example.net,03-7430-2101,090-7210-5727,114-9651,東京都千代田区飯田橋2-1-5アーバンビュー403,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
202007190002-2,2020-07-19,C-000222,IKW,1,3781,2020-07-31,,配達済み,井上 裕子,いのうえ ゆうこ,1985-09-10,女,inoue_71@example.net,03-7430-2101,090-7210-5727,114-9651,東京都千代田区飯田橋2-1-5アーバンビュー403,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007190003-1,2020-07-19,C-000617,INNB3,8,1014400,2020-07-24,,配達済み,伊東 一生,いとう いっしょう,1988-03-15,男,ito_isshou@example.co.jp,0465-46-0133,090-6558-0749,241-1344,神奈川県横須賀市大矢部3-5-19リバーガーデン708,Inter-V3-Mod,Inter,ノートPC,Varied,122130.03
202007190006-1,2020-07-19,C-000931,ZEDB5,1,178900,2020-07-24,,配達済み,中島 康二,なかじま こうじ,1992-07-27,男,kojinakajima@example.ne.jp,0984-38-3066,090-4215-3984,887-4651,宮崎県日南市星倉1-2-14,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
202007190010-1,2020-07-19,C-001061,CADB11,2,729600,2020-07-29,,配達済み,山下 奈々子,やました ななこ,2001-01-16,女,yamashita66@example.org,0183-58-1150,070-5622-5862,010-7705,秋田県秋田市卸町1-1-9ハイツオークラ310,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
202007190011-1,2020-07-19,C-001078,VEDB3,3,554400,2020-07-30,,配達済み,布留川 明寛,ふるかわ あきひろ,2001-06-26,男,furukawaakihiro@example.net,06-1740-1240,090-1349-5326,581-8247,大阪府大阪市生野区林寺4-3-8,Verge-T3-Mod,verge,デスクトップ,Varied,177285.39
202007190013-1,2020-07-19,C-001665,VEDB5,1,224800,2020-07-23,,配達済み,川嶋 真由美,かわしま まゆみ,1977-04-11,その他・不明,mayumi_kawashima@example.net,03-3452-3740,090-3840-7604,118-7098,東京都江東区南砂2-4-15,Verge-T5-Mod,verge,デスクトップ,Varied,217956.45
202007190015-1,2020-07-19,C-001973,IKW,1,3781,2020-07-26,,配達済み,大塚 佐和子,おおつか さわこ,1980-05-25,女,otsuka_128@example.ne.jp,03-1372-4608,080-7685-1178,125-8827,東京都練馬区平和台1-2-402ジオ101,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007190017-1,2020-07-19,C-002228,INNS7,1,181800,2020-07-28,,配達済み,伊原 健太郎,いはら けんたろう,1979-04-25,男,ihara_912@example.co.jp,0237-50-5217,070-8532-7141,994-5698,山形県山形市緑町1-1-18セントローリエ402,Inter-Q5H-Mod,Inter,ノートPC,Varied,177108.55
202007190020-1,2020-07-19,C-002426,VENB3,0,0,2020-07-25,,配達済み,西川 洋一,にしかわ よういち,1993-03-16,男,youichinishikawa@example.jp,03-1495-4567,070-2468-8423,165-9608,東京都豊島区東池袋1-4-6,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
202007190022-1,2020-07-19,C-002821,INNG7,3,575400,2020-07-25,,配達済み,趙 俊英,ちょう としひで,1989-06-21,男,toshihide_cho@example.org,06-0178-8815,050-1785-7633,545-3393,大阪府大阪市東住吉区今林1-2-11ハイネス313,Inter-Q5H-Mod,Inter,ノートPC,Varied,195541.62
202007200001-1,2020-07-20,C-000873,CADB1,2,269600,2020-07-29,,配達済み,前田 今日子,まえだ きょうこ,1980-09-20,女,kyoukomaeda@example.com,0948-08-5600,080-3091-9216,809-3436,福岡県北九州市八幡西区木屋瀬3-1-3,Caps-B1-Mod,caps,デスクトップ,Varied,131331.1
202007200001-2,2020-07-20,C-000873,ZEDB3,4,623200,2020-08-01,,配達済み,前田 今日子,まえだ きょうこ,1980-09-20,女,kyoukomaeda@example.com,0948-08-5600,080-3091-9216,809-3436,福岡県北九州市八幡西区木屋瀬3-1-3,Zerace-L3-Mod,zerace,デスクトップ,Varied,157751.67
202007200004-1,2020-07-20,C-002029,INDB7,2,369600,2020-08-01,,配達済み,弓田 太一,ゆみた たいち,1987-10-20,男,taichi_yumita@example.jp,03-6539-1230,090-4501-5400,197-3545,東京都港区芝1-1-8グランパラッシオ607,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
202007200005-1,2020-07-20,C-002902,CANB11,2,579800,2020-07-30,,配達済み,伊藤 博之,いとう ひろゆき,2005-01-16,男,hiroyuki_ito@example.jp,0480-74-9823,090-6543-2241,356-0893,埼玉県川口市領家1-4-12,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202007210003-1,2020-07-21,C-001417,INNB3,1,126800,2020-07-30,,配達済み,鈴木 俊一,すずき しゅんいち,1990-03-24,その他・不明,shunichisuzuki@example.net,06-0597-6258,080-9136-3620,564-6755,大阪府八尾市楠根町1-2-1101,Inter-V3-Mod,Inter,ノートPC,Varied,122130.03
202007210004-1,2020-07-21,C-001915,INDB3,13,1518400,2020-07-29,,配達済み,森川 正人,もりかわ まさと,1981-06-18,男,morikawa49@example.co.jp,0536-46-2620,080-8013-7710,451-6123,愛知県豊橋市中岩田2-2-16,Inter-C3-Mod,Inter,デスクトップ,Varied,118539.51
202007210004-2,2020-07-21,C-001915,INNG5,11,1867800,2020-07-28,,配達済み,森川 正人,もりかわ まさと,1981-06-18,男,morikawa49@example.co.jp,0536-46-2620,080-8013-7710,451-6123,愛知県豊橋市中岩田2-2-16,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
202007210005-1,2020-07-21,C-002182,VEDB13,0,0,2020-07-29,,配達済み,寺澤 有規,てらさわ ゆき,2005-12-17,男,terasawa214@example.net,03-8404-3719,050-4793-2410,116-9951,東京都江東区南砂3-2-10,Verge-T9H2-Mod,verge,デスクトップ,Varied,559677.57
202007230000-1,2020-07-23,C-000687,INNS5,2,319600,2020-08-01,,配達済み,福本 楽,ふくもと らく,1981-08-11,男,fukumotoraku@example.com,06-6301-2205,070-0548-8305,551-9610,大阪府大阪市東住吉区杭全2-1-1109,Inter-Q5-Mod,Inter,ノートPC,Varied,159042.51
202007230000-2,2020-07-23,C-000687,IKU,2,5662,2020-08-01,,配達済み,福本 楽,ふくもと らく,1981-08-11,男,fukumotoraku@example.com,06-6301-2205,070-0548-8305,551-9610,大阪府大阪市東住吉区杭全2-1-1109,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
202007230003-1,2020-07-23,C-002097,CADB11,6,2188800,2020-08-02,,配達済み,高橋 洋平,たかはし ようへい,1988-03-14,男,takahashiyouhei@example.jp,0947-23-9982,050-3561-6457,803-7617,福岡県北九州市戸畑区一枝3-1-9,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
202007240001-1,2020-07-24,C-000698,TADB3,1,45342,2020-08-04,,配達済み,津田 ひとみ,つだ ひとみ,1999-09-28,女,tsuda530@example.com,03-0831-2226,070-2785-1183,169-4250,東京都渋谷区代々木2-1-6プチ205,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
202007240003-1,2020-07-24,C-000735,VENB9,6,2218800,2020-08-03,,配達済み,堀尾 優子,ほりお ゆうこ,1997-08-28,女,horioyuuko@example.net,0467-54-3761,070-6742-1239,227-8665,神奈川県横浜市神奈川区松本町2-3-21,Verge-U9-Mod,verge,ノートPC,Varied,379232.29
202007240004-1,2020-07-24,C-001142,TADB5,2,248684,2020-08-01,,配達済み,松尾 裕,まつお ひろし,2004-10-26,男,matsuohiroshi@example.com,03-8581-1274,050-6419-3296,132-2975,東京都杉並区高円寺南1-3-19プリオーレ612,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
202007240005-1,2020-07-24,C-001362,IKW,0,0,2020-08-01,,配達済み,三浦 真友美,みうら まゆみ,1988-04-07,女,mayumi_miura@example.co.jp,0142-44-0671,070-4031-5734,093-4834,北海道帯広市西二十四条南1-4-17,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007240007-1,2020-07-24,C-001579,IKW,8,30248,2020-08-03,,配達済み,久保田 雅史,くぼた まさし,1999-02-03,男,kubotamasashi@example.com,01586-2-8003,090-6799-5921,065-1463,北海道札幌市中央区大通西2-3-15,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
202007240008-1,2020-07-24,C-001818,CANB9,0,0,2020-07-31,,配達済み,山縣 和美,やまがた かずみ,2007-04-21,女,yamagata_823@example.org,01267-4-0962,090-2019-5200,056-2630,北海道帯広市東五条南3-4-11,Caps-X5P-Mod,caps,ノートPC,Varied,262146.2
202007240009-1,2020-07-24,C-001994,IKU,3,8493,2020-08-02,,配達済み,井上 敦志,いのうえ あつし,1995-02-12,男,inoue_730@example.jp,044-271-7529,050-2169-8187,241-6128,神奈川県横浜市港北区樽町1-5-9ジョイフル402,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
202007240011-1,2020-07-24,C-002184,IKU,2,5662,2020-08-01,,配達済み,多田 愛子,ただ あいこ,1996-08-11,女,aiko_tada@example.com,0567-28-4514,090-0725-1591,487-1311,愛知県名古屋市昭和区御器所2-5-9プレステージ811,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
202007240014-1,2020-07-24,C-002780,INNG7,5,959000,2020-08-02,,配達済み,齊藤 いずみ,さいとう いずみ,1985-05-27,女,saito_1118@example.org,03-7982-4619,080-4464-7658,118-3095,東京都港区西麻布3-4-10,Inter-Q5H-Mod,Inter,ノートPC,Varied,195541.62
202007240015-1,2020-07-24,C-002983,ZENB9,1,279900,2020-08-02,,配達済み,金子 小百合,かねこ さゆり,2001-03-14,女,kaneko_sayuri@example.com,03-4268-4474,080-0646-1933,133-8665,東京都江戸川区西葛西4-1-6,Zerace-J9-Mod,zerace,ノートPC,Varied,290798.17
202007240015-2,2020-07-24,C-002983,INNB9,2,439600,2020-08-04,,配達済み,金子 小百合,かねこ さゆり,2001-03-14,女,kaneko_sayuri@example.com,03-4268-4474,080-0646-1933,133-8665,東京都江戸川区西葛西4-1-6,Inter-Q5HP-Mod,Inter,ノートPC,Varied,227835.25
202007240015-3,2020-07-24,C-002983,CANB11,3,869700,2020-08-04,,配達済み,金子 小百合,かねこ さゆり,2001-03-14,女,kaneko_sayuri@example.com,03-4268-4474,080-0646-1933,133-8665,東京都江戸川区西葛西4-1-6,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202007240016-1,2020-07-24,C-003190,CADB3,9,1574100,2020-08-02,,配達済み,山田 幹夫,やまだ みきお,1984-12-07,男,mikio_yamada@example.co.jp,0790-80-5292,050-8210-9365,665-5489,兵庫県神戸市長田区西山町2-1-19,Caps-B3-Mod,caps,デスクトップ,Varied,183390.7
202007250000-1,2020-07-25,C-000137,VENB3,5,1114000,2020-08-02,,配達済み,増田 裕,ますだ ひろし,1995-03-21,男,masuda117@example.ne.jp,03-9388-4367,080-9562-5119,199-0286,東京都北区田端2-3-15,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
202007250001-1,2020-07-25,C-002774,VEDB1,4,679200,2020-08-06,,配達済み,堀 孝弘,ほり たかひろ,1990-02-06,男,hori430@example.co.jp,052-989-6027,090-5784-5683,444-8745,愛知県名古屋市昭和区阿由知通3-4-15アルファステイツ407,Verge-T1-Mod,verge,デスクトップ,Varied,162361.93
202007250003-1,2020-07-25,C-003197,INNS7,0,0,2020-08-05,,配達済み,加藤 かおり,かとう かおり,1972-12-15,女,katokaori@example.co.jp,06-0637-7606,090-5817-9961,538-9092,大阪府大阪市淀川区西中島3-2-8,Inter-Q5H-Mod,Inter,ノートPC,Varied,177108.55
202007250003-2,2020-07-25,C-003197,INDB7,1,184800,2020-08-04,,配達済み,加藤 かおり,かとう かおり,1972-12-15,女,katokaori@example.co.jp,06-0637-7606,090-5817-9961,538-9092,大阪府大阪市淀川区西中島3-2-8,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
202007250004-1,2020-07-25,C-003412,CANB13,4,1399200,2020-08-04,,配達済み,本多 有加,ほんだ ゆか,1989-01-12,女,yuka_honda@example.net,06-2809-8982,070-8471-8270,580-3720,大阪府大阪市城東区関目3-3-904,Caps-X10-Mod,caps,ノートPC,Varied,356273.2
202007250009-1,2020-07-25,C-003619,VEDB1,6,1018800,2020-08-06,,配達済み,佐藤 龍哉,さとう りゅうや,1974-02-02,男,sato_1125@example.ne.jp,06-8953-8601,090-2452-7174,594-9882,大阪府八尾市高美町2-2-5グランドール810,Verge-T1-Mod,verge,デスクトップ,Varied,162361.93
202007250010-1,2020-07-25,C-003660,VEDB7,9,2060100,2020-08-03,,配達済み,斉藤 英行,さいとう ひでゆき,2001-12-22,男,saito117@example.ne.jp,03-4756-0627,070-2121-9935,101-8470,東京都葛飾区奥戸4-2-5,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
202007270000-1,2020-07-27,C-000137,INNB5,6,958800,2020-08-04,,配達済み,増田 裕,ますだ ひろし,1995-03-21,男,masuda117@example.ne.jp,03-9388-4367,080-9562-5119,199-0286,東京都北区田端2-3-15,Inter-Q5-Mod,Inter,ノートPC,Varied,166125.78
202007270002-1,2020-07-27,C-000968,CANB11,4,1159600,2020-08-03,,配達済み,岩渕 哲也,いわぶち てつや,1992-04-23,男,tetsuya_iwabuchi@example.ne.jp,03-5789-5848,070-0010-3212,152-7612,東京都杉並区浜田山1-2-6,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202008010001-1,2020-08-01,C-000052,INNG1,3,254400,2020-08-10,,配達済み,齋藤 京子,さいとう きょうこ,1983-03-03,女,saito_1111@example.ne.jp,04-9089-5872,090-7260-4744,267-3752,千葉県千葉市花見川区幕張町1-5-1107,Inter-V1-Mod,Inter,ノートPC,Varied,85883.42
202008010006-1,2020-08-01,C-000185,INNB7,1,181800,2020-08-10,2020-08-07,キャンセル,井上 かおり,いのうえ かおり,1980-07-17,女,inoue_1016@example.org,0943-85-9727,050-5385-2494,832-6248,福岡県北九州市小倉南区高野2-3-9アールヴェール108,Inter-Q5H-Mod,Inter,ノートPC,Varied,182207.42
202008010009-1,2020-08-01,C-000284,CANB11,1,289900,2020-08-12,,配達済み,阿部 直子,あべ なおこ,1977-02-25,女,abe_116@example.net,0494-70-6913,090-5714-2513,357-1189,埼玉県さいたま市緑区道祖土3-1-7,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
202008010011-1,2020-08-01,C-000519,ZEDB7,2,433800,2020-08-11,,配達済み,本田 桃子,ほんだ ももこ,1996-01-07,女,momoko_honda@example.jp,06-1451-0419,080-6413-0665,557-1177,大阪府大東市野崎2-5-6,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
202008010013-1,2020-08-01,C-000571,VEDB7,0,0,2020-08-12,,配達済み,鈴木 洋平,すずき ようへい,1983-04-02,男,suzukiyouhei@example.net,022-742-0190,050-1942-1892,988-0651,宮城県富谷市成田2-1-4ブラームス606,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
202008010014-1,2020-08-01,C-000572,VENB3,1,222800,2020-08-09,,配達済み,藤井 浩一,ふじい こういち,1975-06-10,男,koichi_fujii@example.jp,0550-47-7514,070-7239-9867,424-1646,静岡県浜松市中区中島2-2-17,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
202008010015-1,2020-08-01,C-000668,INNS3,2,253600,2020-08-09,,配達済み,長澤 優子,ながさわ ゆうこ,1993-11-08,女,nagasawayuuko@example.co.jp,03-6366-6567,090-9503-3151,147-6418,東京都杉並区久我山1-2-8セントファミーユ716,Inter-V3-Mod,Inter,ノートPC,Varied,126648.7
202008010015-2,2020-08-01,C-000668,VEDB11,4,1599200,2020-08-10,,配達済み,長澤 優子,ながさわ ゆうこ,1993-11-08,女,nagasawayuuko@example.co.jp,03-6366-6567,090-9503-3151,147-6418,東京都杉並区久我山1-2-8セントファミーユ716,Verge-T9H-Mod,verge,デスクトップ,Varied,414064.51
202008010017-1,2020-08-01,C-001034,VEDB7,2,457800,2020-08-09,,配達済み,田中 美奈子,たなか みなこ,1977-11-30,女,tanakaminako@example.com,03-6724-2830,050-4609-8181,195-2817,東京都渋谷区東2-2-4,Verge-T7-Mod,verge,デスクトップ,Varied,228883.76
202008010020-1,2020-08-01,C-001131,ZEDB3,2,311600,2020-08-11,,配達済み,大西 陽平,おおにし ようへい,1995-09-29,男,onishi_youhei@example.ne.jp,03-8758-9198,050-5885-5233,154-7723,東京都中央区築地3-1-402,Zerace-L3-Mod,zerace,デスクトップ,Varied,157751.67
202008010020-2,2020-08-01,C-001131,VEDB3,2,369600,2020-08-10,,配達済み,大西 陽平,おおにし ようへい,1995-09-29,男,onishi_youhei@example.ne.jp,03-8758-9198,050-5885-5233,154-7723,東京都中央区築地3-1-402,Verge-T3-Mod,verge,デスクトップ,Varied,177285.39
202008010022-1,2020-08-01,C-001347,IMW,0,0,2020-08-11,,配達済み,坂村 真司,さかむら しんじ,1993-09-11,その他・不明,shinjisakamura@example.ne.jp,06-6390-0029,070-4726-7896,594-4034,大阪府交野市私部2-2-803,ワイヤレスマウス-Mod,マウス,周辺機器,Varied,2469.81
202008010023-1,2020-08-01,C-001901,IMU,1,1230,2020-08-11,,配達済み,川並 久美子,かわなみ くみこ,1999-01-16,女,kawanami_kumiko@example.co.jp,03-6132-9947,080-4825-9012,127-6314,東京都狛江市西野川1-1-207クレステージ407,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
